identifier,measure,subject,period.start,period.end,measureScore.rate,measureScore.denominator,measureScore.range
943ed474-0c32-459a-83a3-1fb4e25e2f32,Discharge-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-09-01,2024-09-30,0.97,1636,0
6eba8b11-df12-465f-ad9d-df6d1973091d,Discharge-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-10-01,2024-10-31,0.97,1331,0
c5d138a2-eb48-40bb-bb39-99dd96c4e83c,Discharge-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-11-01,2024-11-30,0.82,4702,0
4e253219-3209-4a4d-894e-16dad7a5addd,Discharge-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-12-01,2024-12-31,1.0,1789,0
a9194f5d-f944-46b9-b0cd-b21a5ff33445,Discharge-01,3349c662-cdab-49d5-892d-9a038fcbb547,2025-01-01,2025-01-31,0.97,4335,0
da21b1cf-9582-4c61-ba32-6be0791a2de3,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-02-01,2024-02-29,0.88,1713,0
71834980-6600-4c92-a0da-6bb18237e0bb,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-03-01,2024-03-31,0.94,182,0
783c4a2c-dbba-41da-9cbe-9dc50a45a33a,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-04-01,2024-04-30,0.87,4928,0
b539abc7-a64d-4924-8cb6-f5e9dcb549b9,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-05-01,2024-05-31,0.8,4724,0
3b0b1eae-4ea2-44cd-9de5-07534822ea98,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-06-01,2024-06-30,0.91,2745,0
46f0b566-c7b5-4afd-a829-6e6254985739,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-07-01,2024-07-31,1.0,3893,0
75966a5b-fc5b-4a39-80c1-20460399927d,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-08-01,2024-08-31,0.76,4421,0
60d7e582-0a05-4bf5-a50c-95bedbeb1576,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-09-01,2024-09-30,0.93,3847,0
d8637ba6-aeb9-49e1-9a08-55f6b1d64429,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-10-01,2024-10-31,0.99,3096,0
65c7063a-8f6e-4405-a2dc-2643939e6e2b,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-11-01,2024-11-30,0.87,1984,0
2b129f96-91b5-4759-9f1c-6e6ee85e4f5b,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-12-01,2024-12-31,0.79,1249,0
64dd398e-5e48-4cd1-98e8-0caa99f092ba,Nurse-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2025-01-01,2025-01-31,0.5,3746,0
fc6fbee0-ed7f-43cf-94f0-9820c6844b75,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-02-01,2024-02-29,1.0,592,0
b6efe3a7-a352-4ae6-b531-dd937468cedb,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-03-01,2024-03-31,0.92,4626,0
0041c065-aed2-4429-9dcc-14e66b3e35da,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-04-01,2024-04-30,1.0,4420,0
f0b49165-addd-4138-bcb1-52c119a2c8fc,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-05-01,2024-05-31,1.0,1285,0
2d6fa566-574b-4c45-9ab1-2400fa7ff0c0,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-06-01,2024-06-30,0.95,2842,0
e7e3863f-ce6e-4299-a921-9ba2b59d7034,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-07-01,2024-07-31,1.0,268,0
2daaab76-a8d7-4014-ac1d-e4c3c4563c82,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-08-01,2024-08-31,1.0,4521,0
4cd0e4a8-d686-463f-927a-4544fb57b850,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-09-01,2024-09-30,1.0,847,0
997221dc-7201-4cfd-8577-04e0b51fb0c5,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-10-01,2024-10-31,1.0,1892,0
39bf1836-a3f4-4dc6-9d21-0c4e0fbc1ec9,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-11-01,2024-11-30,0.92,2019,0
054d6de8-f135-4e37-ba32-1cd49fdb794c,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-12-01,2024-12-31,1.0,2256,0
d6f2862b-17dd-4ee2-bc8a-49599082c826,Nurse-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2025-01-01,2025-01-31,1.0,4849,0
39389079-9c91-44f9-af52-8ec210dcd3f5,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-02-01,2024-02-29,1.0,70,0
48718173-df52-49b4-8335-978c3c54b22a,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-03-01,2024-03-31,0.93,1019,0
622b83d8-1566-46fa-ba36-51a03bd6da71,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-04-01,2024-04-30,0.97,1319,0
8caf7a77-30e5-4478-b224-b1349b72e90d,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-05-01,2024-05-31,0.94,3039,0
8cac91c2-af17-4323-807a-decc361d544f,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-06-01,2024-06-30,0.76,4964,0
fbb560fb-08a7-46f1-947a-7df1e7e6f4fa,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-07-01,2024-07-31,0.86,1489,0
38195097-6f99-4e7c-84d6-4038be93b27c,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-08-01,2024-08-31,1.0,2328,0
cc9f0ba0-bc66-4b1d-93bd-93ebdc86a4b5,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-09-01,2024-09-30,0.94,3423,0
4bdd9574-7a26-4c48-b0fc-e81318083a54,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-10-01,2024-10-31,0.83,4799,0
b300e3cb-66b8-40d6-9d02-08c59724c9bf,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-11-01,2024-11-30,0.98,167,0
34fbfdcd-6a62-45f5-9e72-edab8cbaa88a,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-12-01,2024-12-31,1.0,2839,0
832ff1e8-51e5-4bdb-acc8-51dbdfadaa0f,Physician-language-01,3349c662-cdab-49d5-892d-9a038fcbb547,2025-01-01,2025-01-31,0.97,4856,0
726e215c-c4a8-4bb3-89ac-34bd0a47983b,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-02-01,2024-02-29,0.57,3856,0
e9c081b9-f4f2-4d24-9951-7011b4470f34,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-03-01,2024-03-31,0.83,2007,0
55639eca-4240-4b14-9c70-1276862899ff,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-04-01,2024-04-30,0.86,861,0
0e1612c0-8bc5-4cf7-bcc9-427de24d7dda,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-05-01,2024-05-31,0.65,2591,0
d4d39174-f907-441f-97c7-8c5fbc217a9c,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-06-01,2024-06-30,0.97,2910,0
cfb8b5bf-5b38-44f2-971e-5d307b40463b,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-07-01,2024-07-31,0.89,1559,0
3b78c8cf-f7e7-4bd2-85b9-a1c99d29b71f,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-08-01,2024-08-31,0.48,4337,0
d26f23ad-2b22-47b7-8219-e37a8d10c8f3,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-09-01,2024-09-30,0.9,3706,0
4a5d883a-3ae5-44c5-af4b-50d3e2f07558,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-10-01,2024-10-31,0.94,2776,0
09e770a8-4d86-4979-b744-534444ce727a,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-11-01,2024-11-30,0.95,578,0
7dd8c53e-0069-4951-8b71-6fade1da2591,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-12-01,2024-12-31,1.0,650,0
1e0586cc-5962-4a09-86a8-c4df7709a033,Physician-informed-01,3349c662-cdab-49d5-892d-9a038fcbb547,2025-01-01,2025-01-31,1.0,4377,0
12225967-9a2f-4d3e-9425-a0a2a372af99,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-02-01,2024-02-29,0.15,4438,0
b11f05b3-7ee4-4e1b-88ba-3d6e465a50a8,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-03-01,2024-03-31,0.13,3574,0
e96e925b-f5f5-469f-aa32-5bd75540071b,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-04-01,2024-04-30,0.09,1895,0
0519fba7-af55-4f29-afcf-fce35c4dac13,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-05-01,2024-05-31,0.15,1316,0
237a26b6-aff0-4a05-ac6e-20996593773b,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-06-01,2024-06-30,0.11,2138,0
a1e28a4a-7f4c-472b-9c52-1d0d4767ee1b,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-07-01,2024-07-31,0.11,4607,0
e5748e39-5e44-4d99-971f-78ff7c22a70b,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-08-01,2024-08-31,0.12,1212,0
5a3e9c2c-9468-4549-97a4-2b71e031b36f,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-09-01,2024-09-30,0.15,4215,0
2f414c9b-713d-4011-bb1e-04a3b05f844e,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-10-01,2024-10-31,0.16,1100,0
a51b44e2-8e5d-48a0-8ca8-9e30bed182bb,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-11-01,2024-11-30,0.14,2707,0
61904805-aad4-41a4-97a8-c118bfa522b8,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2024-12-01,2024-12-31,0.1,1987,0
f86928ee-795c-4559-9d2c-5cd404db3bee,Readmission-Ratting-01,3349c662-cdab-49d5-892d-9a038fcbb547,2025-01-01,2025-01-31,0.14,2628,0
2dc42712-f7c9-43e5-a462-4c07dc1cd260,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.6,1420,0
301bd04f-de83-4917-8b8b-85d51f54d31a,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.51,4663,0
a7218411-0829-4241-af1c-475a6c8a51c2,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,0.66,469,0
326ba7df-2054-43af-84a1-ce96964831e6,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.5,2347,0
b75f7fff-13d3-4f1b-bf68-a1b90199da82,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,0.46,4074,0
72b71cad-85a9-40d8-9d05-f96d9bebd6ce,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,0.48,2083,0
5ce2c9c6-b661-4350-877c-2e429b0e1d2c,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,0.68,137,0
4e27f704-2277-4e4e-9972-9e3aa51a01b5,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.47,2326,0
64d2c9ff-24d4-4ed4-b62e-a7555b8d3426,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,0.61,3838,0
f74bcd2a-e2b7-43c4-80c6-039060daf8f3,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,0.58,2448,0
e6306c89-7863-4884-b78c-2aa7e08a7628,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,0.53,2523,0
a5fbf943-296c-43c2-91d9-010ba359ce96,Transfer-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,0.6,2084,0
eb9524fc-88c8-4838-9828-ab446e442f77,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.83,3078,0
384aebc9-ff78-430c-8bb4-d3ccc685044f,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.88,1872,0
ee42480b-5e79-4b7f-90c1-81711e575afd,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,1.0,1717,0
9c63c41d-c029-46e4-ac96-1e13a445b616,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.99,1800,0
8802a0f3-7b1a-4cda-80c0-b84c7fca0a0e,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,1.0,959,0
bea141ac-72b7-431e-b267-5248946f53ab,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,1.0,3263,0
3488f70f-e9eb-496a-8ee3-13813b022838,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,0.64,4587,0
fc503cf3-4b82-4a86-917a-9fab66f40db5,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,1.0,3540,0
e6684488-5771-4f06-b103-31dc3c7de545,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,1.0,3026,0
73c8269f-b219-4189-a10a-74e571988599,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,0.99,1047,0
d1d3c8da-9b0e-4939-a943-92a07c8afc80,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,1.0,3469,0
ac7b1791-b0ab-4e29-bc69-84240e24e3a2,Hand-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,1.0,2052,0
dc017652-6258-49f4-9c97-ddf60861c486,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.76,2989,0
29653807-9af0-469e-b0b6-4a11e98484c8,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.98,4160,0
2d4fdddc-74f8-4f48-a988-115ab710bb36,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,0.79,2173,0
63761e0b-35f2-49d7-8700-58a22c187df0,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.87,2508,0
fd4f87e9-3797-4a07-b49d-e5dd5ca9847d,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,0.95,2998,0
c97bf50f-5416-420f-9e15-db02cdd111e2,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,1.0,3323,0
2ebf6922-8156-4b70-bfd3-3503527024f1,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,0.98,3726,0
7e6f95d7-0285-4d49-8a02-f9bfe50fb0c8,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.86,4291,0
438366fa-f8e8-4d64-980c-32b5fe1ee13d,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,1.0,427,0
d1daf112-1442-4928-8e3c-b0d793bcc803,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,0.83,4148,0
8fb363da-9860-457b-9cca-e1369c03c8b4,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,1.0,3184,0
24e8c104-27d7-45b8-8c8f-056a937ca2e9,Provider-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,1.0,603,0
f53b3137-5af2-4f1d-8656-997b9b0cb22f,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.74,693,0
aca0dc2c-85c2-436f-9f7a-cbd0ec7f087f,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.96,4893,0
3dbcf6b0-f66c-499d-b2be-d3642b986de7,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,1.0,3382,0
5938fa7f-0a0d-4299-b382-dc4e61a49784,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.77,1481,0
e5e31406-279c-4165-b315-bdaf817cc9b2,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,0.98,2049,0
4f47af98-0a77-4685-8e9e-2bacd251fdef,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,1.0,4268,0
e95907a1-2ada-4621-97b2-d3d8a80eb93e,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,1.0,1400,0
1355add7-cc52-429c-924c-a5373bfe7907,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.99,1338,0
a75246c7-eed1-43e6-b705-93461d2632f2,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,0.96,1494,0
5f7296df-9510-4da9-8d58-7a4330acfcc5,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,1.0,3268,0
3d549c70-7fb3-4980-95b0-c7d7f74213eb,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,0.91,4579,0
385bad70-f514-4b08-86a2-b67e7cbbaa08,Care-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,1.0,2991,0
3ea182cf-05a6-4829-bcca-bb1c2c615993,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.53,4461,0
d600bde8-ad5c-4252-80a9-53ac4d86adb7,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.82,4827,0
5b0f20df-1e4f-4455-8d7c-d5e5b7f05e2f,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,0.57,76,0
3f27cbae-3c7f-48a5-b6e6-9b0531d3eb61,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.52,2112,0
b4d116af-fecc-4e6f-9018-0c13b2e6e863,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,0.79,2378,0
1b1c10b3-5b89-4a65-90a7-050be285e623,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,0.84,1060,0
b0bcfe59-4682-4703-8e19-0f875c9071a0,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,0.95,4775,0
ed02cc08-9d15-4277-82ff-1773394be65c,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.85,1128,0
fa1d2649-9816-4586-8c0c-0a0552a99a82,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,0.67,2589,0
fbc0adea-8d55-469e-8b9f-6cf60654649e,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,1.0,3387,0
9068c6fd-1499-4446-8046-d2ba46d7966f,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,1.0,3387,0
ba1b231b-f830-4fa6-8c6e-3f3dd6f04803,Clean-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,1.0,2464,0
bdd43a04-95dd-4d94-8e25-0fd30a64387a,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.76,3118,0
e1b6c3f7-d037-4745-8e8f-72b6ecc249f7,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.68,3430,0
1963ab73-b838-4898-bcee-ac06e74568ad,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,0.66,464,0
825b6ab3-6f48-4dc1-ae0e-baa40d5ce933,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.77,1627,0
2b8ed2ca-f73a-40b3-ae74-54719ae5f818,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,0.79,2504,0
9364313e-5b26-463b-b594-043df330ef14,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,0.68,1256,0
69006cdb-2222-459a-b30f-d48635d4e720,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,0.68,4830,0
727a0dad-487f-44dc-b1f7-9da48dea685e,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.88,1444,0
cac90ca3-6ec5-4337-bd3a-5166e9ad91a9,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,0.68,2402,0
fc4631bb-aaee-4fbf-be09-3a3a9284161b,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,0.8,2951,0
41de19da-158c-4956-96d9-1ba10238dadc,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,0.62,2816,0
3e092a9e-35de-4a0b-871a-44a8fd62ef91,Quiet-Rating-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,0.83,4109,0
52482103-47d4-48dc-a1f8-bc4dcdccb5ef,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,1.0,2156,0
3d95c081-bf72-43f0-a0da-fcdb16b381a6,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.96,2467,0
a5645f04-7673-47de-8b23-6aa8684c84b6,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,0.91,2172,0
f782a68f-b572-431a-bd6a-07b586fe5cd4,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,1.0,3167,0
289292ac-9a20-481f-aba3-ec83fd2cc439,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,1.0,3755,0
f8130ad4-5380-4a98-bde9-c65d80debb9a,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,0.99,4446,0
bd160571-72fe-4eba-b593-41d04768a832,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,1.0,2877,0
1d23f554-bf7b-41c0-a1c1-3c1fbba638db,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.82,1276,0
c5389dec-1040-493b-aa12-e1d5d154431e,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,0.84,2919,0
4181c827-7bfa-4039-a317-f33f98965be1,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,0.97,4253,0
d858a24b-369f-48bb-921b-b81a809fdd43,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,1.0,2142,0
d0b94555-21d7-4ba9-8ae8-53119a67a7d9,Patient-Concern-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,0.91,1638,0
b86a1c7c-d141-4d75-b23a-619b949c249c,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.77,573,0
b2cf1249-4a21-4b44-81d1-a85b016f8efd,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.89,2531,0
8e4a3267-eb20-4682-842d-815db58e5d47,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-04-01,2024-04-30,0.63,3282,0
93fffa9e-5315-45d2-ba50-156eea986083,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-05-01,2024-05-31,0.78,919,0
cbff01b7-5e14-4c40-a6ed-9786f2a259ba,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-06-01,2024-06-30,0.69,4072,0
615d436c-8d8a-4195-b192-2e9db6bb2312,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-07-01,2024-07-31,0.91,4072,0
2cd90eba-bf8f-4a81-bf9b-9381b597c08b,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-08-01,2024-08-31,0.93,2897,0
d73a3f19-4139-4d24-af6b-ecf4a7041086,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-09-01,2024-09-30,0.67,2418,0
33638572-27dd-4256-b572-ea01c91060b2,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-10-01,2024-10-31,0.88,3552,0
29301248-68cb-4028-bf81-a177d1272bb5,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-11-01,2024-11-30,0.86,471,0
8bfa6224-5396-467b-be86-2c907f897437,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-12-01,2024-12-31,0.87,2277,0
93f19471-9872-4a67-a753-a05ccf4415e2,Discharge-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2025-01-01,2025-01-31,0.87,2742,0
90aef1ac-b22f-431b-a272-48c222135416,Nurse-informed-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-02-01,2024-02-29,0.92,4931,0
81c60774-4663-4f97-9ecb-c2ad99535aab,Nurse-informed-01,d1aad2f6-2fa0-48f7-9690-77c675705be5,2024-03-01,2024-03-31,0.83,1715,0
